symbol,code,name,exchange,board,list_date,total_mv,float_mv,total_mv_bil,float_mv_bil,f2,f3,f6,f8
603303.SH,603303,得邦照明,SH,主板,2017-03-30,6472137883.0,6472137883.0,64.72137883,64.72137883,13.57,1.42,25250832.0,0.39
603305.SH,603305,旭升集团,SH,主板,2017-07-10,14512475938.0,14512475938.0,145.12475938,145.12475938,14.83,0.34,510936197.0,3.48
603306.SH,603306,华懋科技,SH,主板,2014-09-26,15716616189.0,15716616189.0,157.16616189,157.16616189,47.7,1.75,405584533.0,2.54
603308.SH,603308,应流股份,SH,主板,2014-01-22,23270578833.0,23270578833.0,232.70578833,232.70578833,34.27,0.47,580617395.0,2.49
603309.SH,603309,维力医疗,SH,主板,2015-03-02,3950789563.0,3937345429.0,39.50789563,39.37345429,13.49,2.12,52566531.0,1.35
603310.SH,603310,巍华新材,SH,主板,2024-08-14,6008916000.0,3211344000.0,60.08916,32.11344,17.4,0.99,23481372.0,0.73
603313.SH,603313,梦百合,SH,主板,2016-10-13,5494751703.0,5494751703.0,54.94751703,54.94751703,9.63,3.22,633719996.0,11.57
603315.SH,603315,福鞍股份,SH,主板,2015-04-24,4216809634.0,4128637634.0,42.16809634,41.28637634,13.16,-1.79,52426837.0,1.27
603316.SH,603316,诚邦股份,SH,主板,2017-06-19,3432789360.0,3432789360.0,34.3278936,34.3278936,12.99,9.99,310262047.0,9.11
603317.SH,603317,天味食品,SH,主板,2019-04-16,12130307789.0,12130307789.0,121.30307789,121.30307789,11.39,-1.3,41462758.0,0.34
603319.SH,603319,美湖股份,SH,主板,2016-11-30,12497665634.0,12497665634.0,124.97665634,124.97665634,36.85,3.11,552110655.0,4.39
603320.SH,603320,迪贝电气,SH,主板,2017-05-02,3073903244.0,3073903244.0,30.73903244,30.73903244,20.61,-3.19,177632154.0,5.71
603322.SH,603322,超讯通信,SH,主板,2016-07-28,9053361430.0,9053361430.0,90.5336143,90.5336143,57.45,9.99,155511405.0,1.72
603323.SH,603323,苏农银行,SH,主板,2016-11-29,10556971716.0,10556971716.0,105.56971716,105.56971716,5.23,-0.38,140853562.0,1.34
603324.SH,603324,盛剑科技,SH,主板,2021-04-07,3916462462.0,3916462462.0,39.16462462,39.16462462,26.52,1.84,40936882.0,1.05
603327.SH,603327,福蓉科技,SH,主板,2019-05-23,8807862749.0,8807862749.0,88.07862749,88.07862749,8.83,1.03,35071005.0,0.4
603328.SH,603328,依顿电子,SH,主板,2014-07-01,10433725285.0,10433725285.0,104.33725285,104.33725285,10.45,1.85,140618402.0,1.34
603330.SH,603330,天洋新材,SH,主板,2017-02-13,3305626678.0,3107289077.0,33.05626678,31.07289077,7.64,0.13,65408654.0,2.1
603333.SH,603333,尚纬股份,SH,主板,2012-05-07,5021942895.0,5021942895.0,50.21942895,50.21942895,8.08,2.54,94642036.0,1.89
603336.SH,603336,宏辉果蔬,SH,主板,2016-11-24,5819353114.0,5819353114.0,58.19353114,58.19353114,9.56,-0.21,180576483.0,3.06
603337.SH,603337,杰克科技,SH,主板,2017-01-19,20524487696.0,20303034956.0,205.24487696,203.03034956,43.08,0.84,85334797.0,0.42
603338.SH,603338,浙江鼎力,SH,主板,2015-03-25,24760411283.0,24760411283.0,247.60411283,247.60411283,48.9,1.47,215343528.0,0.87
603339.SH,603339,四方科技,SH,主板,2016-05-19,4097001157.0,4097001157.0,40.97001157,40.97001157,13.24,0.38,66456678.0,1.61
603341.SH,603341,龙旗科技,SH,主板,2024-03-01,20558911627.0,11660121998.0,205.58911627,116.60121998,43.8,2.87,402971420.0,3.46
603345.SH,603345,安井食品,SH,主板,2017-02-22,23553528824.0,20727103375.0,235.53528824,207.27103375,70.67,0.7,254666998.0,1.23
603348.SH,603348,文灿股份,SH,主板,2018-04-26,6918498224.0,6918498224.0,69.18498224,69.18498224,22.0,0.36,112747670.0,1.63
603351.SH,603351,威尔药业,SH,主板,2019-01-30,3746246391.0,3746246391.0,37.46246391,37.46246391,27.66,-1.5,39245721.0,1.04
603353.SH,603353,和顺石油,SH,主板,2020-04-07,3051331500.0,3024919500.0,30.513315,30.249195,17.75,-0.84,172552491.0,5.68
603355.SH,603355,莱克电气,SH,主板,2015-05-13,12547784410.0,12545892884.0,125.4778441,125.45892884,21.88,0.46,29773346.0,0.24
603357.SH,603357,设计总院,SH,主板,2017-08-01,4720065994.0,4678176915.0,47.20065994,46.78176915,8.42,0.84,22809642.0,0.49
603358.SH,603358,华达科技,SH,主板,2017-01-25,19217189239.0,17961126400.0,192.17189239,179.611264,40.91,-0.1,83256472.0,0.46
603359.SH,603359,东珠生态,SH,主板,2017-09-01,3903340000.0,3903340000.0,39.0334,39.0334,8.75,2.34,110465064.0,2.84
603360.SH,603360,百傲化学,SH,主板,2017-02-06,18291192639.0,18291192639.0,182.91192639,182.91192639,25.9,1.93,242039177.0,1.31
603363.SH,603363,傲农生物,SH,主板,2017-09-26,13197016458.0,8101666458.0,131.97016458,81.01666458,5.07,0.2,406069223.0,4.92
603365.SH,603365,水星家纺,SH,主板,2017-11-20,4743161010.0,4692029538.0,47.4316101,46.92029538,18.06,-0.99,28105485.0,0.6
603366.SH,603366,日出东方,SH,主板,2012-05-21,7463781567.0,7463781567.0,74.63781567,74.63781567,9.18,-0.11,79074836.0,1.06
603367.SH,603367,辰欣药业,SH,主板,2017-09-29,10150747572.0,10150747572.0,101.50747572,101.50747572,22.42,-3.65,1497910326.0,14.46
603368.SH,603368,柳药集团,SH,主板,2014-12-04,7379398255.0,7379398255.0,73.79398255,73.79398255,18.58,0.16,93917590.0,1.27
603369.SH,603369,今世缘,SH,主板,2014-07-03,49049113456.0,49049113456.0,490.49113456,490.49113456,39.34,-0.61,185631314.0,0.38
603379.SH,603379,XD三美股,SH,主板,2019-04-02,33203954822.0,33203954822.0,332.03954822,332.03954822,54.39,1.4,293093411.0,0.89
603380.SH,603380,易德龙,SH,主板,2017-06-22,6611781852.0,6611781852.0,66.11781852,66.11781852,41.21,1.05,109786905.0,1.65
603381.SH,603381,永臻股份,SH,主板,2024-06-26,5464013188.0,3273430909.0,54.64013188,32.73430909,23.03,2.13,73872782.0,2.27
603383.SH,603383,顶点软件,SH,主板,2017-05-22,8055277316.0,8027669574.0,80.55277316,80.27669574,39.22,0.87,105229387.0,1.31
603386.SH,603386,骏亚科技,SH,主板,2017-09-12,4451039718.0,4451039718.0,44.51039718,44.51039718,13.64,4.04,99827209.0,2.25
603387.SH,603387,基蛋生物,SH,主板,2017-07-17,4067371206.0,4067371206.0,40.67371206,40.67371206,8.02,0.5,29995903.0,0.74
603389.SH,603389,*ST亚振,SH,主板,2016-12-15,10192150080.0,10192150080.0,101.9215008,101.9215008,38.79,-5.0,35341569.0,0.35
603390.SH,603390,通达电气,SH,主板,2019-11-25,4356968082.0,4342867878.0,43.56968082,43.42867878,12.39,1.89,39523011.0,0.91
603392.SH,603392,万泰生物,SH,主板,2020-04-29,69531147659.0,69531147659.0,695.31147659,695.31147659,54.96,-0.22,127598526.0,0.18
603393.SH,603393,新天然气,SH,主板,2016-09-12,12929600474.0,12908250596.0,129.29600474,129.08250596,30.5,3.15,458685804.0,3.63
603396.SH,603396,金辰股份,SH,主板,2017-10-18,3864916636.0,3864916636.0,38.64916636,38.64916636,27.9,1.23,58566449.0,1.51
603398.SH,603398,*ST沐邦,SH,主板,2015-12-09,3395413133.0,3395413133.0,33.95413133,33.95413133,7.83,2.49,148467737.0,4.45
603399.SH,603399,永杉锂业,SH,主板,2012-08-24,4779671755.0,4779671755.0,47.79671755,47.79671755,9.33,-0.32,93925548.0,1.96
603408.SH,603408,建霖家居,SH,主板,2020-07-30,5142613770.0,5142613770.0,51.4261377,51.4261377,11.49,0.61,16330842.0,0.32
603416.SH,603416,信捷电气,SH,主板,2016-12-21,8724336904.0,7745317600.0,87.24336904,77.453176,55.52,0.2,63525978.0,0.82
603421.SH,603421,鼎信通讯,SH,主板,2016-10-11,5034910745.0,5034910745.0,50.34910745,50.34910745,7.72,1.71,132770227.0,2.62
603429.SH,603429,集友股份,SH,主板,2017-01-24,5265834069.0,5265834069.0,52.65834069,52.65834069,10.04,0.8,109876000.0,2.08
603439.SH,603439,贵州三力,SH,主板,2020-04-28,5126625722.0,5052041102.0,51.26625722,50.52041102,12.51,0.48,43211707.0,0.86
603444.SH,603444,吉比特,SH,主板,2017-01-04,32411291340.0,32411291340.0,324.1129134,324.1129134,449.9,-0.54,757397047.0,2.32
603456.SH,603456,九洲药业,SH,主板,2014-10-10,16757163168.0,16757163168.0,167.57163168,167.57163168,18.84,-0.05,443566545.0,2.63
603466.SH,603466,风语筑,SH,主板,2017-10-20,5436342678.0,5436342678.0,54.36342678,54.36342678,9.14,2.12,65847174.0,1.21
603477.SH,603477,巨星农牧,SH,主板,2017-12-18,9420999051.0,9420999051.0,94.20999051,94.20999051,18.47,-4.15,349578967.0,3.71
603486.SH,603486,科沃斯,SH,主板,2018-05-28,51866110285.0,51225040205.0,518.66110285,512.25040205,89.6,-1.27,562999995.0,1.09
603489.SH,603489,八方股份,SH,主板,2019-11-11,5724678688.0,5724678688.0,57.24678688,57.24678688,24.4,0.58,31070088.0,0.54
603496.SH,603496,恒为科技,SH,主板,2017-06-07,9129165518.0,9129165518.0,91.29165518,91.29165518,28.51,-0.18,217056493.0,2.37
603499.SH,603499,翔港科技,SH,主板,2017-10-16,5004911211.0,5004911211.0,50.04911211,50.04911211,16.54,1.35,56521278.0,1.13
603500.SH,603500,祥和实业,SH,主板,2017-09-04,4043520559.0,4031776648.0,40.43520559,40.31776648,12.15,2.79,112856811.0,2.81
603501.SH,603501,豪威集团,SH,主板,2017-05-04,153451842806.0,153451842806.0,1534.51842806,1534.51842806,127.2,-0.06,1951240268.0,1.26
603505.SH,603505,金石资源,SH,主板,2017-05-03,14847037861.0,14847037861.0,148.47037861,148.47037861,17.64,-0.9,204415038.0,1.36
603507.SH,603507,振江股份,SH,主板,2017-11-06,4445347525.0,4384348045.0,44.45347525,43.84348045,24.12,2.42,132145531.0,3.01
603508.SH,603508,思维列控,SH,主板,2015-12-24,11903386050.0,11903386050.0,119.0338605,119.0338605,31.22,-0.64,155443030.0,1.3
603511.SH,603511,爱慕股份,SH,主板,2021-05-31,6412283212.0,6377951641.0,64.12283212,63.77951641,15.87,2.32,59646083.0,0.94
603515.SH,603515,欧普照明,SH,主板,2016-08-19,12845730522.0,12691978164.0,128.45730522,126.91978164,17.27,-0.12,14850757.0,0.12
603516.SH,603516,淳中科技,SH,主板,2018-02-02,30593908672.0,30593908672.0,305.93908672,305.93908672,150.51,1.83,1296965354.0,4.2
603517.SH,603517,ST绝味,SH,主板,2017-03-17,8271926426.0,8271926426.0,82.71926426,82.71926426,13.65,1.11,97016833.0,1.17
603518.SH,603518,锦泓集团,SH,主板,2014-12-03,3340831776.0,3326272821.0,33.40831776,33.26272821,9.65,0.1,86269195.0,2.6
603519.SH,603519,立霸股份,SH,主板,2015-03-19,3227893409.0,3227893409.0,32.27893409,32.27893409,12.12,1.0,25058985.0,0.78
603520.SH,603520,司太立,SH,主板,2016-03-09,4682217529.0,4682217529.0,46.82217529,46.82217529,10.68,-0.37,72718371.0,1.55
603527.SH,603527,众源新材,SH,主板,2017-09-07,3654677936.0,3654677936.0,36.54677936,36.54677936,11.53,0.7,110480752.0,3.02
603528.SH,603528,多伦科技,SH,主板,2016-05-03,6000406114.0,6000406114.0,60.00406114,60.00406114,8.5,1.31,43014725.0,0.72
603529.SH,603529,爱玛科技,SH,主板,2021-06-15,28177128334.0,27477909205.0,281.77128334,274.77909205,32.42,-0.92,185472435.0,0.67
603530.SH,603530,神马电力,SH,主板,2019-08-05,18497684039.0,18316865566.0,184.97684039,183.16865566,42.85,5.33,677868777.0,3.75
603533.SH,603533,掌阅科技,SH,主板,2017-09-21,8009867239.0,8009867239.0,80.09867239,80.09867239,18.25,0.39,63050934.0,0.79
603535.SH,603535,嘉诚国际,SH,主板,2017-08-08,5722283157.0,5722283157.0,57.22283157,57.22283157,11.2,5.36,134353661.0,2.37
603538.SH,603538,美诺华,SH,主板,2017-04-07,4805066879.0,4708464303.0,48.05066879,47.08464303,21.78,0.28,143517531.0,3.04
603551.SH,603551,奥普科技,SH,主板,2020-01-15,4623380003.0,4561167503.0,46.23380003,45.61167503,11.85,-0.34,23684231.0,0.52
603556.SH,603556,海兴电力,SH,主板,2016-11-10,13673748460.0,13673748460.0,136.7374846,136.7374846,28.12,-0.35,111598566.0,0.81
603558.SH,603558,健盛集团,SH,主板,2015-01-27,3611405036.0,3611405036.0,36.11405036,36.11405036,10.54,-1.03,73473359.0,2.03
603559.SH,603559,ST通脉,SH,主板,2016-12-02,3294483998.0,3294483998.0,32.94483998,32.94483998,8.21,0.0,6401450.0,0.19
603565.SH,603565,中谷物流,SH,主板,2020-09-25,22680681512.0,22680681512.0,226.80681512,226.80681512,10.8,1.5,183095858.0,0.81
603566.SH,603566,普莱柯,SH,主板,2015-05-18,4799883727.0,4799883727.0,47.99883727,47.99883727,13.87,-0.07,45050347.0,0.94
603567.SH,603567,珍宝岛,SH,主板,2015-04-24,11019069191.0,11002019536.0,110.19069191,110.02019536,11.71,-0.51,108748423.0,0.99
603568.SH,603568,伟明环保,SH,主板,2015-05-28,38165056284.0,38096005524.0,381.65056284,380.96005524,22.39,3.66,269177283.0,0.71
603569.SH,603569,长久物流,SH,主板,2016-08-10,5057390763.0,5057390763.0,50.57390763,50.57390763,8.38,-1.3,91414504.0,1.8
603577.SH,603577,汇金通,SH,主板,2016-12-22,3211647277.0,3211647277.0,32.11647277,32.11647277,9.47,2.93,59762818.0,1.87
603579.SH,603579,荣泰健康,SH,主板,2017-01-11,6482975380.0,6482975380.0,64.8297538,64.8297538,31.88,0.0,80264517.0,1.23
603583.SH,603583,捷昌驱动,SH,主板,2018-09-21,14143137335.0,14143137335.0,141.43137335,141.43137335,37.0,2.07,203361967.0,1.44
603585.SH,603585,苏利股份,SH,主板,2016-12-14,3410687057.0,3334858307.0,34.10687057,33.34858307,18.25,1.5,26276377.0,0.79
603586.SH,603586,金麒麟,SH,主板,2017-04-06,3715200181.0,3715200181.0,37.15200181,37.15200181,18.95,1.88,40236435.0,1.09
603587.SH,603587,地素时尚,SH,主板,2018-06-22,5911937054.0,5911937054.0,59.11937054,59.11937054,12.47,-0.16,31085298.0,0.53
603588.SH,603588,高能环境,SH,主板,2014-12-29,11500420150.0,11500420150.0,115.0042015,115.0042015,7.55,-1.31,388402152.0,3.36
603589.SH,603589,口子窖,SH,主板,2015-06-29,19600375097.0,19600375097.0,196.00375097,196.00375097,32.77,-0.21,90872451.0,0.46
603590.SH,603590,康辰药业,SH,主板,2018-08-27,8157458058.0,8099459788.0,81.57458058,80.99459788,51.19,4.0,307882907.0,3.82
603595.SH,603595,东尼电子,SH,主板,2017-07-12,5095135786.0,5095135786.0,50.95135786,50.95135786,21.92,4.13,164045542.0,3.22
603596.SH,603596,伯特利,SH,主板,2018-04-27,28227013563.0,28227013563.0,282.27013563,282.27013563,46.54,-0.62,425357510.0,1.5
603598.SH,603598,引力传媒,SH,主板,2015-05-27,4273648598.0,4268887598.0,42.73648598,42.68887598,15.87,2.72,61210831.0,1.45
603599.SH,603599,广信股份,SH,主板,2015-05-13,10577329789.0,10577329789.0,105.77329789,105.77329789,11.62,-1.36,111608022.0,1.05
603600.SH,603600,永艺股份,SH,主板,2015-01-23,3634764870.0,3300418374.0,36.3476487,33.00418374,11.0,-0.99,45433076.0,1.37
603601.SH,603601,再升科技,SH,主板,2015-01-22,4954987628.0,4954987628.0,49.54987628,49.54987628,4.81,1.69,90196679.0,1.82
603602.SH,603602,纵横通信,SH,主板,2017-08-10,3295591285.0,3295591285.0,32.95591285,32.95591285,14.37,0.91,53063757.0,1.61
603605.SH,603605,珀莱雅,SH,主板,2017-11-15,30769611188.0,30767331160.0,307.69611188,307.6733116,77.7,-0.41,282898521.0,0.92
603606.SH,603606,东方电缆,SH,主板,2014-10-15,43367331106.0,43367331106.0,433.67331106,433.67331106,63.06,0.41,498862130.0,1.14
603607.SH,603607,京华激光,SH,主板,2017-10-25,4182648624.0,4182648624.0,41.82648624,41.82648624,23.43,0.99,64398188.0,1.54
603608.SH,603608,天创时尚,SH,主板,2016-02-18,3328347991.0,3328347991.0,33.28347991,33.28347991,7.93,3.12,61328762.0,1.87
603609.SH,603609,禾丰股份,SH,主板,2014-08-08,7245178810.0,7245178810.0,72.4517881,72.4517881,7.94,0.13,36571756.0,0.51
603610.SH,603610,麒盛科技,SH,主板,2019-10-29,5990267808.0,5990267808.0,59.90267808,59.90267808,16.97,0.77,185827937.0,3.09
603611.SH,603611,诺力股份,SH,主板,2015-01-28,6097410723.0,6097410723.0,60.97410723,60.97410723,23.67,2.11,72329433.0,1.19
603612.SH,603612,索通发展,SH,主板,2017-07-18,12427706252.0,12427706252.0,124.27706252,124.27706252,24.95,-1.5,646850414.0,5.23
603613.SH,603613,国联股份,SH,主板,2019-07-30,20124621117.0,20124621117.0,201.24621117,201.24621117,27.93,-6.46,837764226.0,4.12
603615.SH,603615,茶花股份,SH,主板,2017-02-13,5731134000.0,5731134000.0,57.31134,57.31134,23.7,-0.63,46214822.0,0.8
603618.SH,603618,杭电股份,SH,主板,2015-02-17,5883606492.0,5883606492.0,58.83606492,58.83606492,8.51,1.55,244451589.0,4.17
603619.SH,603619,中曼石油,SH,主板,2017-11-17,9191288605.0,9191288605.0,91.91288605,91.91288605,19.88,0.91,263025805.0,2.88
603626.SH,603626,科森科技,SH,主板,2017-02-09,7235631158.0,7235631158.0,72.35631158,72.35631158,13.04,3.16,453681791.0,6.29
603628.SH,603628,清源股份,SH,主板,2017-01-12,3641054309.0,3628004772.0,36.41054309,36.28004772,13.33,2.7,106209624.0,2.94
603629.SH,603629,利通电子,SH,主板,2018-12-24,5975790700.0,5894911880.0,59.757907,58.9491188,22.99,1.32,98372922.0,1.66
603630.SH,603630,拉芳家化,SH,主板,2017-03-13,5314828088.0,5314828088.0,53.14828088,53.14828088,23.6,0.3,72009946.0,1.34
603633.SH,603633,徕木股份,SH,主板,2016-11-17,4379078993.0,4379078993.0,43.79078993,43.79078993,10.26,1.08,99539575.0,2.26
603636.SH,603636,南威软件,SH,主板,2014-12-30,6842450566.0,6842450566.0,68.42450566,68.42450566,11.79,-0.92,103922502.0,1.51
603638.SH,603638,艾迪精密,SH,主板,2017-01-20,14469251551.0,14469251551.0,144.69251551,144.69251551,17.41,0.81,45312355.0,0.31
603639.SH,603639,海利尔,SH,主板,2017-01-12,4904444388.0,4904444388.0,49.04444388,49.04444388,14.43,-0.48,21041228.0,0.43
603648.SH,603648,畅联股份,SH,主板,2017-09-13,4011909696.0,4011909696.0,40.11909696,40.11909696,11.07,1.19,37742250.0,0.94
603650.SH,603650,彤程新材,SH,主板,2018-06-27,24497278110.0,24429060263.0,244.9727811,244.29060263,40.9,0.96,469823289.0,1.91
603655.SH,603655,朗博科技,SH,主板,2017-12-29,3777840000.0,3777840000.0,37.7784,37.7784,35.64,0.99,27925722.0,0.74
603656.SH,603656,泰禾智能,SH,主板,2017-03-21,4061764180.0,4061764180.0,40.6176418,40.6176418,22.15,3.26,85388160.0,2.11
603657.SH,603657,春光科技,SH,主板,2018-07-30,4824932885.0,4824932885.0,48.24932885,48.24932885,35.69,1.45,66997452.0,1.38
603658.SH,603658,安图生物,SH,主板,2016-09-01,21856997376.0,21856997376.0,218.56997376,218.56997376,38.25,-0.18,81837411.0,0.37
603659.SH,603659,璞泰来,SH,主板,2017-11-03,55973655791.0,55973655791.0,559.73655791,559.73655791,26.2,-0.68,1179968050.0,2.09
603660.SH,603660,苏州科达,SH,主板,2016-12-01,4503424673.0,4468605604.0,45.03424673,44.68605604,8.11,4.65,165483681.0,3.71
603661.SH,603661,恒林股份,SH,主板,2017-11-21,4457098344.0,4457098344.0,44.57098344,44.57098344,32.05,1.68,28765076.0,0.65
603662.SH,603662,柯力传感,SH,主板,2019-08-06,18267982913.0,18267982913.0,182.67982913,182.67982913,65.05,1.86,324102028.0,1.77
603663.SH,603663,三祥新材,SH,主板,2016-08-01,10624823725.0,10612775725.0,106.24823725,106.12775725,25.1,0.28,142879799.0,1.33
603665.SH,603665,康隆达,SH,主板,2017-03-13,4229165246.0,4204402309.0,42.29165246,42.04402309,26.25,2.94,74212401.0,1.77
603666.SH,603666,亿嘉和,SH,主板,2018-06-12,6281009635.0,6281009635.0,62.81009635,62.81009635,30.56,5.16,248437021.0,3.96
603667.SH,603667,五洲新春,SH,主板,2016-10-25,15431784728.0,15431784728.0,154.31784728,154.31784728,42.14,1.71,802570630.0,5.18
603668.SH,603668,天马科技,SH,主板,2017-01-17,7237042449.0,7237042449.0,72.37042449,72.37042449,14.37,-3.82,337515656.0,4.61
603669.SH,603669,灵康药业,SH,主板,2015-05-28,4010127665.0,4010127665.0,40.10127665,40.10127665,5.56,3.73,88621297.0,2.24
603676.SH,603676,卫信康,SH,主板,2017-07-21,5161015390.0,5161015390.0,51.6101539,51.6101539,11.86,0.59,21525815.0,0.42
603677.SH,603677,奇精机械,SH,主板,2017-02-06,3644008366.0,3644008366.0,36.44008366,36.44008366,18.92,0.91,23315880.0,0.64
603678.SH,603678,火炬电子,SH,主板,2015-01-26,17367693364.0,17367693364.0,173.67693364,173.67693364,36.52,-0.6,373145306.0,2.12
603680.SH,603680,今创集团,SH,主板,2018-02-27,9240044263.0,9240044263.0,92.40044263,92.40044263,11.79,0.26,48636756.0,0.53
603681.SH,603681,永冠新材,SH,主板,2019-03-26,3189977942.0,3189977942.0,31.89977942,31.89977942,16.69,2.96,69490801.0,2.19
603683.SH,603683,晶华新材,SH,主板,2017-10-20,9032706997.0,8071700304.0,90.32706997,80.71700304,31.19,-1.92,214791848.0,2.6
603685.SH,603685,晨丰科技,SH,主板,2017-11-27,3534548043.0,3534548043.0,35.34548043,35.34548043,18.85,9.98,82938341.0,2.38
603686.SH,603686,福龙马,SH,主板,2015-01-26,9484276123.0,9484276123.0,94.84276123,94.84276123,22.83,-2.48,1123727798.0,11.82
603687.SH,603687,大胜达,SH,主板,2019-07-26,4900783908.0,4900783908.0,49.00783908,49.00783908,8.91,5.82,130794242.0,2.73
603688.SH,603688,石英股份,SH,主板,2014-10-31,20648776377.0,20648776377.0,206.48776377,206.48776377,38.12,-0.24,370417978.0,1.78
603689.SH,603689,皖天然气,SH,主板,2017-01-10,4436248623.0,4391966882.0,44.36248623,43.91966882,9.05,1.91,102025539.0,2.35
603690.SH,603690,至纯科技,SH,主板,2017-01-13,13304796462.0,13281200190.0,133.04796462,132.8120019,34.68,-1.08,2204605338.0,16.71
