date,period,value,field,symbol
2007-03-28,2006-12-31,-0.519,roeWa,sz000725
2011-04-15,2010-12-31,-0.1094,roeWa,sz000725
2012-04-14,2011-12-31,0.0223,roeWa,sz000725
2013-04-01,2012-12-31,0.0097,roeWa,sz000725
2014-04-15,2013-12-31,0.087,roeWa,sz000725
2015-04-10,2014-12-31,0.043,roeWa,sz000725
2016-04-15,2015-12-31,0.0212,roeWa,sz000725
2017-04-11,2016-12-31,0.0231,roeWa,sz000725
2017-10-25,2017-09-30,0.0796,roeWa,sz000725
2007-04-28,2007-03-31,-0.011842,roeWa,sz000725
2008-04-28,2008-03-31,0.064859,roeWa,sz000725
2009-04-29,2009-03-31,-0.071656,roeWa,sz000725
2010-04-29,2010-03-31,-0.016599,roeWa,sz000725
2011-04-27,2011-03-31,-0.027414,roeWa,sz000725
2012-04-27,2012-03-31,-0.019525,roeWa,sz000725
2013-04-25,2013-03-31,0.011021,roeWa,sz000725
2014-04-25,2014-03-31,0.011511,roeWa,sz000725
2015-04-23,2015-03-31,0.012764,roeWa,sz000725
2016-04-26,2016-03-31,0.001397,roeWa,sz000725
2017-04-25,2017-03-31,0.030224,roeWa,sz000725
2018-04-24,2018-03-31,0.023552,roeWa,sz000725
2019-04-30,2019-03-31,0.012164,roeWa,sz000725
2007-08-28,2007-06-30,0.019984,roeWa,sz000725
2008-08-27,2008-06-30,0.105183,roeWa,sz000725
2009-08-25,2009-06-30,-0.065331,roeWa,sz000725
2010-08-28,2010-06-30,-0.030483,roeWa,sz000725
2011-08-30,2011-06-30,-0.049944,roeWa,sz000725
2012-08-29,2012-06-30,-0.031226,roeWa,sz000725
2013-08-20,2013-06-30,0.032646,roeWa,sz000725
2014-08-30,2014-06-30,0.020303,roeWa,sz000725
2015-08-25,2015-06-30,0.025298,roeWa,sz000725
2016-08-30,2016-06-30,-0.006704,roeWa,sz000725
2017-08-29,2017-06-30,0.053611,roeWa,sz000725
2018-08-28,2018-06-30,0.034946,roeWa,sz000725
2019-08-27,2019-06-30,0.019358,roeWa,sz000725
2007-10-29,2007-09-30,0.125474,roeWa,sz000725
2008-10-30,2008-09-30,0.018945,roeWa,sz000725
2009-10-29,2009-09-30,-0.065929,roeWa,sz000725
2010-10-29,2010-09-30,-0.056439,roeWa,sz000725
2011-10-29,2011-09-30,-0.089859,roeWa,sz000725
2012-10-30,2012-09-30,-0.025136,roeWa,sz000725
2013-10-29,2013-09-30,0.051155,roeWa,sz000725
2014-10-30,2014-09-30,0.035741,roeWa,sz000725
2015-10-27,2015-09-30,0.025846,roeWa,sz000725
2016-10-25,2016-09-30,0.001819,roeWa,sz000725
2017-10-31,2017-09-30,0.079737,roeWa,sz000725
2018-10-30,2018-09-30,0.039607,roeWa,sz000725
2019-10-31,2019-09-30,0.02146,roeWa,sz000725
2008-04-01,2007-12-31,0.163351,roeWa,sz000725
2009-04-21,2008-12-31,-0.153715,roeWa,sz000725
2010-04-20,2009-12-31,0.004146,roeWa,sz000725
2011-04-26,2010-12-31,-0.093234,roeWa,sz000725
2012-04-27,2011-12-31,0.022195,roeWa,sz000725
2013-04-23,2012-12-31,0.01003,roeWa,sz000725
2014-04-22,2013-12-31,0.086938,roeWa,sz000725
2015-04-21,2014-12-31,0.04908,roeWa,sz000725
2016-04-26,2015-12-31,0.0213,roeWa,sz000725
2017-04-25,2016-12-31,0.024107,roeWa,sz000725
2018-04-24,2017-12-31,0.092565,roeWa,sz000725
2019-03-26,2018-12-31,0.040255,roeWa,sz000725
2003-07-23,2003-06-30,0.5,YOYNI,sz000725
2003-10-21,2003-09-30,0.5,YOYNI,sz000725
2003-10-31,2003-12-31,0.5,YOYNI,sz000725
2004-04-29,2004-06-30,0.5,YOYNI,sz000725
2004-10-23,2004-09-30,0.35,YOYNI,sz000725
2005-04-26,2005-03-31,0.0,YOYNI,sz000725
2005-04-28,2005-06-30,0.0,YOYNI,sz000725
2005-08-26,2005-09-30,0.0,YOYNI,sz000725
2006-01-25,2005-12-31,0.0,YOYNI,sz000725
2006-04-03,2006-03-31,0.0,YOYNI,sz000725
2006-04-28,2006-06-30,0.0,YOYNI,sz000725
2006-08-29,2006-09-30,0.0,YOYNI,sz000725
2006-11-11,2006-12-31,0.0,YOYNI,sz000725
2007-04-20,2007-03-31,0.4,YOYNI,sz000725
2007-07-05,2007-06-30,0.0,YOYNI,sz000725
2007-10-23,2007-09-30,0.59475,YOYNI,sz000725
2007-10-29,2007-12-31,0.0,YOYNI,sz000725
2008-04-01,2008-03-31,0.0,YOYNI,sz000725
2008-04-28,2008-06-30,0.0,YOYNI,sz000725
2008-10-16,2008-09-30,0.0,YOYNI,sz000725
2009-01-20,2008-12-31,0.0,YOYNI,sz000725
2009-07-09,2009-06-30,0.0,YOYNI,sz000725
2009-08-25,2009-09-30,0.0,YOYNI,sz000725
2010-01-15,2009-12-31,1.0867,YOYNI,sz000725
2010-04-29,2010-06-30,0.0,YOYNI,sz000725
2010-08-28,2010-09-30,0.0,YOYNI,sz000725
2011-04-15,2010-12-31,-42.995,YOYNI,sz000725
2011-04-15,2011-03-31,0.0,YOYNI,sz000725
2011-04-27,2011-06-30,-1.405,YOYNI,sz000725
2011-08-30,2011-09-30,0.0,YOYNI,sz000725
2012-04-14,2011-12-31,1.2799,YOYNI,sz000725
2012-04-14,2012-03-31,0.0,YOYNI,sz000725
2012-04-27,2012-06-30,0.0,YOYNI,sz000725
2012-08-29,2012-09-30,0.6547,YOYNI,sz000725
2012-12-27,2012-12-31,-0.865,YOYNI,sz000725
2013-04-01,2013-03-31,1.45495,YOYNI,sz000725
2013-07-15,2013-06-30,2.0675,YOYNI,sz000725
2013-08-20,2013-09-30,3.1251,YOYNI,sz000725
2014-01-27,2013-12-31,7.91,YOYNI,sz000725
2014-04-22,2014-03-31,1.0216,YOYNI,sz000725
2014-10-15,2014-09-30,0.3611999999999999,YOYNI,sz000725
2015-04-10,2015-03-31,0.66,YOYNI,sz000725
2015-07-15,2015-06-30,0.8,YOYNI,sz000725
2016-04-15,2016-03-31,-0.88755,YOYNI,sz000725
2016-07-15,2016-06-30,-1.2819,YOYNI,sz000725
2016-10-14,2016-09-30,-0.93725,YOYNI,sz000725
2017-04-11,2017-03-31,21.155,YOYNI,sz000725
2017-07-14,2017-06-30,9.42255,YOYNI,sz000725
2017-09-27,2017-09-30,44.14175,YOYNI,sz000725
2018-01-27,2017-12-31,3.0636,YOYNI,sz000725
2019-01-31,2018-12-31,-0.545,YOYNI,sz000725
2007-04-28,2007-03-31,0.76361,YOYNI,sz000725
2008-04-28,2008-03-31,2.038227,YOYNI,sz000725
2009-04-29,2009-03-31,-2.360691,YOYNI,sz000725
2010-04-29,2010-03-31,0.35784,YOYNI,sz000725
2011-04-27,2011-03-31,-1.231448,YOYNI,sz000725
2012-04-27,2012-03-31,0.040926,YOYNI,sz000725
2013-04-25,2013-03-31,1.563138,YOYNI,sz000725
2014-04-25,2014-03-31,0.723661,YOYNI,sz000725
2015-04-23,2015-03-31,0.41694,YOYNI,sz000725
2016-04-26,2016-03-31,-0.895195,YOYNI,sz000725
2017-04-25,2017-03-31,24.433145,YOYNI,sz000725
2018-04-24,2018-03-31,-0.25646,YOYNI,sz000725
2019-04-30,2019-03-31,-0.56534,YOYNI,sz000725
2007-08-28,2007-06-30,1.020846,YOYNI,sz000725
2008-08-27,2008-06-30,3.967259,YOYNI,sz000725
2009-08-25,2009-06-30,-2.465047,YOYNI,sz000725
2010-08-28,2010-06-30,0.327973,YOYNI,sz000725
2011-08-30,2011-06-30,-1.147617,YOYNI,sz000725
2012-08-29,2012-06-30,0.188032,YOYNI,sz000725
2013-08-20,2013-06-30,2.081862,YOYNI,sz000725
2014-08-30,2014-06-30,-0.002044,YOYNI,sz000725
2015-08-25,2015-06-30,0.679556,YOYNI,sz000725
2016-08-30,2016-06-30,-1.300797,YOYNI,sz000725
2017-08-29,2017-06-30,8.820484,YOYNI,sz000725
2018-08-28,2018-06-30,-0.384252,YOYNI,sz000725
2019-08-27,2019-06-30,-0.601257,YOYNI,sz000725
2007-10-29,2007-09-30,1.2159,YOYNI,sz000725
2008-10-30,2008-09-30,-0.670956,YOYNI,sz000725
2009-10-29,2009-09-30,-10.110665,YOYNI,sz000725
2010-10-29,2010-09-30,-0.219412,YOYNI,sz000725
2011-10-29,2011-09-30,-1.014223,YOYNI,sz000725
2012-10-30,2012-09-30,0.600675,YOYNI,sz000725
2013-10-29,2013-09-30,2.963514,YOYNI,sz000725
2014-10-30,2014-09-30,0.100062,YOYNI,sz000725
2015-10-27,2015-09-30,-0.002567,YOYNI,sz000725
2016-10-25,2016-09-30,-0.920495,YOYNI,sz000725
2017-10-31,2017-09-30,41.967764,YOYNI,sz000725
2018-10-30,2018-09-30,-0.562819,YOYNI,sz000725
2019-10-31,2019-09-30,-0.88849,YOYNI,sz000725
2008-04-01,2007-12-31,1.502032,YOYNI,sz000725
2009-04-21,2008-12-31,-2.111095,YOYNI,sz000725
2010-04-20,2009-12-31,0.934525,YOYNI,sz000725
2011-04-26,2010-12-31,-33.751724,YOYNI,sz000725
2012-04-27,2011-12-31,1.30585,YOYNI,sz000725
2013-04-23,2012-12-31,-0.734195,YOYNI,sz000725
2014-04-22,2013-12-31,15.119317,YOYNI,sz000725
2015-04-21,2014-12-31,-0.086206,YOYNI,sz000725
2016-04-26,2015-12-31,-0.396848,YOYNI,sz000725
2017-04-25,2016-12-31,0.248494,YOYNI,sz000725
2018-04-24,2017-12-31,2.843401,YOYNI,sz000725
2019-03-26,2018-12-31,-0.633623,YOYNI,sz000725
2007-04-28,2007-03-31,-0.011842,pro.roeAvg,sz000725
2007-08-28,2007-06-30,0.019984,pro.roeAvg,sz000725
2007-10-29,2007-09-30,0.125474,pro.roeAvg,sz000725
2008-04-01,2007-12-31,0.163351,pro.roeAvg,sz000725
2008-04-28,2008-03-31,0.064859,pro.roeAvg,sz000725
2008-08-27,2008-06-30,0.105183,pro.roeAvg,sz000725
2008-10-30,2008-09-30,0.018945,pro.roeAvg,sz000725
2009-04-21,2008-12-31,-0.153715,pro.roeAvg,sz000725
2009-04-29,2009-03-31,-0.071656,pro.roeAvg,sz000725
2009-08-25,2009-06-30,-0.065331,pro.roeAvg,sz000725
2009-10-29,2009-09-30,-0.065929,pro.roeAvg,sz000725
2010-04-20,2009-12-31,0.004146,pro.roeAvg,sz000725
2010-04-29,2010-03-31,-0.016599,pro.roeAvg,sz000725
2010-08-28,2010-06-30,-0.030483,pro.roeAvg,sz000725
2010-10-29,2010-09-30,-0.056439,pro.roeAvg,sz000725
2011-04-26,2010-12-31,-0.093234,pro.roeAvg,sz000725
2011-04-27,2011-03-31,-0.027414,pro.roeAvg,sz000725
2011-08-30,2011-06-30,-0.049944,pro.roeAvg,sz000725
2011-10-29,2011-09-30,-0.089859,pro.roeAvg,sz000725
2012-04-27,2011-12-31,0.022195,pro.roeAvg,sz000725
2012-04-27,2012-03-31,-0.019525,pro.roeAvg,sz000725
2012-08-29,2012-06-30,-0.031226,pro.roeAvg,sz000725
2012-10-30,2012-09-30,-0.025136,pro.roeAvg,sz000725
2013-04-23,2012-12-31,0.01003,pro.roeAvg,sz000725
2013-04-25,2013-03-31,0.011021,pro.roeAvg,sz000725
2013-08-20,2013-06-30,0.032646,pro.roeAvg,sz000725
2013-10-29,2013-09-30,0.051155,pro.roeAvg,sz000725
2014-04-22,2013-12-31,0.086938,pro.roeAvg,sz000725
2014-04-25,2014-03-31,0.011511,pro.roeAvg,sz000725
2014-08-30,2014-06-30,0.020303,pro.roeAvg,sz000725
2014-10-30,2014-09-30,0.035741,pro.roeAvg,sz000725
2015-04-21,2014-12-31,0.04908,pro.roeAvg,sz000725
2015-04-23,2015-03-31,0.012764,pro.roeAvg,sz000725
2015-08-25,2015-06-30,0.025298,pro.roeAvg,sz000725
2015-10-27,2015-09-30,0.025846,pro.roeAvg,sz000725
2016-04-26,2015-12-31,0.0213,pro.roeAvg,sz000725
2016-04-26,2016-03-31,0.001397,pro.roeAvg,sz000725
2016-08-30,2016-06-30,-0.006704,pro.roeAvg,sz000725
2016-10-25,2016-09-30,0.001819,pro.roeAvg,sz000725
2017-04-25,2016-12-31,0.024107,pro.roeAvg,sz000725
2017-04-25,2017-03-31,0.030224,pro.roeAvg,sz000725
2017-08-29,2017-06-30,0.053611,pro.roeAvg,sz000725
2017-10-31,2017-09-30,0.079737,pro.roeAvg,sz000725
2018-04-24,2017-12-31,0.092565,pro.roeAvg,sz000725
2018-04-24,2018-03-31,0.023552,pro.roeAvg,sz000725
2018-08-28,2018-06-30,0.034946,pro.roeAvg,sz000725
2018-10-30,2018-09-30,0.039607,pro.roeAvg,sz000725
2019-03-26,2018-12-31,0.040255,pro.roeAvg,sz000725
2019-04-30,2019-03-31,0.012164,pro.roeAvg,sz000725
2019-08-27,2019-06-30,0.019358,pro.roeAvg,sz000725
2019-10-31,2019-09-30,0.02146,pro.roeAvg,sz000725
2007-04-28,2007-03-31,-0.054859,pro.npMargin,sz000725
2007-08-28,2007-06-30,0.007744,pro.npMargin,sz000725
2007-10-29,2007-09-30,0.07101,pro.npMargin,sz000725
2008-04-01,2007-12-31,0.080311,pro.npMargin,sz000725
2008-04-28,2008-03-31,0.129384,pro.npMargin,sz000725
2008-08-27,2008-06-30,0.113945,pro.npMargin,sz000725
2008-10-30,2008-09-30,0.014206,pro.npMargin,sz000725
2009-04-21,2008-12-31,-0.119603,pro.npMargin,sz000725
2009-04-29,2009-03-31,-0.717184,pro.npMargin,sz000725
2009-08-25,2009-06-30,-0.399949,pro.npMargin,sz000725
2009-10-29,2009-09-30,-0.216635,pro.npMargin,sz000725
2010-04-20,2009-12-31,-0.010444,pro.npMargin,sz000725
2010-04-29,2010-03-31,-0.175327,pro.npMargin,sz000725
2010-08-28,2010-06-30,-0.147543,pro.npMargin,sz000725
2010-10-29,2010-09-30,-0.185048,pro.npMargin,sz000725
2011-04-26,2010-12-31,-0.282611,pro.npMargin,sz000725
2011-04-27,2011-03-31,-0.376136,pro.npMargin,sz000725
2011-08-30,2011-06-30,-0.268528,pro.npMargin,sz000725
2011-10-29,2011-09-30,-0.271495,pro.npMargin,sz000725
2012-04-27,2011-12-31,0.054443,pro.npMargin,sz000725
2012-04-27,2012-03-31,-0.17131,pro.npMargin,sz000725
2012-08-29,2012-06-30,-0.112095,pro.npMargin,sz000725
2012-10-30,2012-09-30,-0.053911,pro.npMargin,sz000725
2013-04-23,2012-12-31,0.007155,pro.npMargin,sz000725
2013-04-25,2013-03-31,0.049652,pro.npMargin,sz000725
2013-08-20,2013-06-30,0.071691,pro.npMargin,sz000725
2013-10-29,2013-09-30,0.073164,pro.npMargin,sz000725
2014-04-22,2013-12-31,0.088,pro.npMargin,sz000725
2014-04-25,2014-03-31,0.085234,pro.npMargin,sz000725
2014-08-30,2014-06-30,0.072171,pro.npMargin,sz000725
2014-10-30,2014-09-30,0.078848,pro.npMargin,sz000725
2015-04-21,2014-12-31,0.073769,pro.npMargin,sz000725
2015-04-23,2015-03-31,0.08437,pro.npMargin,sz000725
2015-08-25,2015-06-30,0.085028,pro.npMargin,sz000725
2015-10-27,2015-09-30,0.054607,pro.npMargin,sz000725
2016-04-26,2015-12-31,0.03369,pro.npMargin,sz000725
2016-04-26,2016-03-31,0.008328,pro.npMargin,sz000725
2016-08-30,2016-06-30,-0.022213,pro.npMargin,sz000725
2016-10-25,2016-09-30,0.003449,pro.npMargin,sz000725
2017-04-25,2016-12-31,0.029685,pro.npMargin,sz000725
2017-04-25,2017-03-31,0.119189,pro.npMargin,sz000725
2017-08-29,2017-06-30,0.103005,pro.npMargin,sz000725
2017-10-31,2017-09-30,0.097885,pro.npMargin,sz000725
2018-04-24,2017-12-31,0.083799,pro.npMargin,sz000725
2018-04-24,2018-03-31,0.089806,pro.npMargin,sz000725
